summonerId;summonerName;region;leaguePoints;rank;wins;losses;veteran;inactive;freshBlood;hotStreak;tier;leagueId;queue
_jET_9-uGcAo835_yZ9TxG55SellCAUk2eFxJ-ripLp_THg;대포먹으면나감;KR;57;II;22;18;False;False;False;False;PLATINUM;ad4be5e9-66b9-49af-885e-f53e1a94b1c8;RANKED_SOLO_5x5
lMlT9KbEu1JGPSJcXT4P361sRsGUUQTkZ0qF0j44xtie_r-E;매력버튼;KR;56;II;7;8;False;False;False;False;PLATINUM;ec1ffb52-80a3-4300-a022-cd941d9de822;RANKED_SOLO_5x5
2EkVFb485E5XUyI4CBZsDTJbKA52Du7XDd1XGRIe6srAeAd1;똥강지;KR;75;II;56;34;False;False;False;False;PLATINUM;6b2a55f7-0ea4-4d96-9603-af6ba86d0bfb;RANKED_SOLO_5x5
6n33HUvX6b_GE6cZ0WPJdx92yk3QbKmHN4XT8OulVSaHzW3v;검은 봉지;KR;0;II;201;200;False;False;True;False;PLATINUM;34a730ee-7ef0-4a71-90b8-64d3a07e4431;RANKED_SOLO_5x5
ElQmBvzZal5QYw5w89db3bPLM3-S-XAyDvsdTC9F7yyGQrQ_;언제까지어깨춤을추게할꺼야;KR;8;II;75;86;False;False;False;False;PLATINUM;63a437dd-bd43-41e4-a310-55ced035893e;RANKED_SOLO_5x5
_CGYyCr-IrdsAQJ4RoqXZkTB5koDoA8UbFgSfQht8suShCiu;matin7;KR;27;II;202;162;False;False;False;False;PLATINUM;238e8194-3d2c-41ba-ab10-7d8cf96ccfbe;RANKED_SOLO_5x5
AIXOMpgBjmk-o2g9YstiJ67a5O2VluEK2QY1B3mMhOBELl3_;토끼를 잡아라;KR;19;II;28;12;False;False;False;False;PLATINUM;969e22c9-1382-4fef-835b-d43399922ca6;RANKED_SOLO_5x5
GCJ5XIcLsmnhke-gCkk2ZE7AACLc1NC5sbNxMaVUj9tjJxlk;머시링;KR;4;II;28;26;False;False;False;False;PLATINUM;8f66b17c-1265-4f05-bbe5-f8ce1ff66ed6;RANKED_SOLO_5x5
ah1MtjSaSK2JZf2hzSubg1qysgVYFZ1H4ORja2OM7bnHA9Pj;효은이 마시썽;KR;47;II;47;60;False;False;False;False;PLATINUM;12c076bd-113a-4e41-8f62-8857b3dab172;RANKED_SOLO_5x5
eOZsrAOOnUIvJN95ytLn3B_C20Qll6U9rvhvh7srhJxlhzc;루디 고베어;KR;0;II;75;82;False;False;False;False;PLATINUM;f5dd3166-fe01-409a-8d73-d85b2f3f9c27;RANKED_SOLO_5x5
gMBMdlJY6taHzQc1LSrRDlnUBv4O3ZS7fbh_MUbvjL40gIA;에엣프;KR;76;II;36;50;False;False;False;False;PLATINUM;4f28eedc-3a1c-41d7-a484-c5efb6cb5453;RANKED_SOLO_5x5
mcFsjqnVFmfcpXjjLj4WDBKUsZ43Clam6oQGyqqCwlelf9c;밈 쌤;KR;55;II;12;13;False;False;False;False;PLATINUM;c8f4ae0d-36c5-4e8a-9fa7-04a61b8d79cd;RANKED_SOLO_5x5
_wVSLRMHb2SB-IzV5npqUQVnyi0kAm-82eUb7ReuWvVopHAX;난 대가리를 찍어;KR;0;II;16;19;False;False;False;False;PLATINUM;4002fa53-4b16-45eb-afd3-89c601b06a83;RANKED_SOLO_5x5
x9SAu66z-xsy7oN31ViTkQP6lIzcYS-v-2Oz55i4I0hwc-c;소년가장적 원딜;KR;13;II;12;17;False;False;False;False;PLATINUM;17845864-87aa-4167-9d94-147009da07e0;RANKED_SOLO_5x5
I9HNpY5J9P2NvP-HQ1CfVTJDWjq_1znAgzg-tj4g1dxNRMNc;이예진 빵셔틀;KR;0;II;55;44;False;False;False;False;PLATINUM;2c772eee-856a-494b-84ac-cd4ff62232b8;RANKED_SOLO_5x5
JWepLFAs5H2Qwpc5sWHp5n9ILQTzXRJl_UsEq4BpsmOEWG9R;허준허준허준허준허준허준허준허준;KR;0;II;18;15;False;False;False;False;PLATINUM;2ea4ec90-01ed-433e-8ff2-006116ff3092;RANKED_SOLO_5x5
i7MyBLr-I6aC1oU1CboEIm1pYI432HhKFq2qJJsb0865PvXP;지는걸 까먹었네;KR;49;II;7;5;False;False;False;False;PLATINUM;29119429-09c2-4919-ad29-9066667054d6;RANKED_SOLO_5x5
zFL_5aCIl9hr8wF2tY2bXvZpbj7AXxXl686U5pLoQLLeO7do;예삐주인님;KR;6;II;19;13;False;False;False;False;PLATINUM;919f8e0e-09fa-44f6-839a-fe848390ae72;RANKED_SOLO_5x5
atU0la3a6NRZ84AbA8A4mdqiH9DbVT63uYghVOSq1JRjYhfW;텔레 TM834;KR;62;II;23;36;False;False;False;False;PLATINUM;2a79f670-7728-4f81-8ee6-9cd6cd62b51e;RANKED_SOLO_5x5
clPkjrYN-9Dm-a1x5fcGyUouiVJm5QXx5nr3C9VSKP7_hSux;화가난티라노;KR;0;II;38;35;False;False;False;False;PLATINUM;90017a4b-5090-4f25-abb4-6ffc1254ab5b;RANKED_SOLO_5x5
1MNxmitbkrX4T_kNfGuvIUMg4q8Wg-lqAsVOdzb-D5sLSDpx;Solar 원딜;KR;42;II;66;88;False;False;True;False;PLATINUM;24787850-d8c8-4501-a12d-1b91bcdddd55;RANKED_SOLO_5x5
EZK7_Qo_QlXN2uax9ir9FTTpexRprHPKGkdjbUXYhyLyKFK9;아카사카 아카;KR;75;II;8;8;False;False;False;False;PLATINUM;892f9063-9720-4c7b-96f5-f586bfcce74e;RANKED_SOLO_5x5
HEtQsnmZuFp0kERjp3Iy6wnbZ64dunQBo91VReCcWxzP3viK;쫑 R;KR;75;II;333;310;False;False;True;False;PLATINUM;ccb9ce18-14cf-4c9d-b34a-caccea16f99b;RANKED_SOLO_5x5
w4_odx3MR13HvUol0xzK1DThR1zPgOgSPUcHxGHBdq6AjA3K;내림이;KR;59;III;8;8;False;False;False;False;PLATINUM;ddc11d5e-457d-4014-bbff-e49e2c937422;RANKED_SOLO_5x5
nEwE6mbozm3P7o2Tdqp3sjjEpojVs2Hlp3oLlF9qw6rH88qp;McGill;KR;99;III;190;127;False;False;False;False;PLATINUM;e0854807-b9ca-4f7d-b5ee-03b2b3d255de;RANKED_SOLO_5x5
uY26yRLmmBDRqZnUSMYgGQCL9rbI7T7DtcwXVfrMbC-i2zAl;응애소나;KR;20;III;29;26;False;False;False;False;PLATINUM;83d1563d-7057-48df-8772-e169f8798717;RANKED_SOLO_5x5
4-pbE6hLT7vgWiEH5mWRTu4d6dE6ChfjUYgs_fRCEjzowUkm;막타의호흡;KR;70;III;37;30;False;False;False;False;PLATINUM;9d42c75f-e246-4402-8831-ef59e34ac9c6;RANKED_SOLO_5x5
kUOXnLHtAQkxPRGlLH6_gXMqTgnIT1W-387T0qzCVgfkjm8;냥냥와플;KR;49;III;90;94;False;False;False;False;PLATINUM;a814f7e4-86c3-4307-b8af-33a3666cb2e8;RANKED_SOLO_5x5
a0OTpZpokCljUJXqfhAaTIbyINzSkqwNQUP_R_9Db2JUhfw;RUSH BLINDERS;KR;25;III;127;114;False;False;False;False;PLATINUM;32138c02-5e62-4f09-9c34-63e1d5d7376d;RANKED_SOLO_5x5
fTMRulnV1uzkTdu3pqaTEpJx9Ueux4OCZZ0tesX1d66asF0U;Sexy Tuna;KR;0;III;18;37;False;False;False;False;PLATINUM;b9885100-2da9-4856-adfe-6208fcacba64;RANKED_SOLO_5x5
Qylo6nhagK8KMdP5wpXPosYt3ImeN3RGC8-A42UQ5aMxb4rj;제드 밴되면 누누;KR;47;III;78;78;False;False;False;False;PLATINUM;a7babeb7-1f66-4b1b-ba40-4159441a02e8;RANKED_SOLO_5x5
kCIncn7fpUhoO6XRa81pNFRJXOHzICjmFb9w-F02-qfKM_ur;박보영 귀욤이;KR;27;III;118;140;False;False;False;False;PLATINUM;23d15477-9c31-4434-80a1-f029c9c72f5b;RANKED_SOLO_5x5
yWLyqEaFlBSsSMgiXSL0tp2USBO1xIZgkVr5XfGgq2Sn3hw;착한척순수한척;KR;86;III;21;27;False;False;False;False;PLATINUM;c1780475-150d-407b-8f09-9e175ddbc672;RANKED_SOLO_5x5
YbBMuzkRV8dMCHqOy5eJS7kjjLB8JIaUTklYO2_NbfvWbAk;우이옹;KR;0;III;26;26;False;False;False;False;PLATINUM;53541f44-2718-4ccf-a1b6-203c89b13e71;RANKED_SOLO_5x5
NY2zWPhlDODwUJrwgq_Up-NDvpAtE7Hky92EBT4tSg2mpmg;백캥봉;KR;43;III;35;22;False;False;False;False;PLATINUM;270712de-76b4-490d-a356-cbd89e14816f;RANKED_SOLO_5x5
BooiH92I4hvyt1GnMHn1k6JAhbdFPWZo4NxhZFRmzpv_8pkz;탑만하는사I끼;KR;0;III;86;70;False;False;False;False;PLATINUM;e56a9495-e878-471d-9e40-c67adeee2dea;RANKED_SOLO_5x5
tDcF2Z9fUF9A6mFda-C1HGnfcchhsAKd7xeUnJ0vnPAgefA;리뉴얼 이상혁;KR;4;III;34;27;False;False;False;True;PLATINUM;1c29408d-8e9b-4c2b-9f30-226d5927a3a7;RANKED_SOLO_5x5
WUceIVDnTM4MAN8DP1WwGimJduo6aZysFfoIvB2ok8shVQM;알아서하는사람;KR;29;III;5;7;False;False;False;False;PLATINUM;2a925d94-e773-472f-a6b1-c394acd1c616;RANKED_SOLO_5x5
a7_gfJ8CEKmEgsuA0rK80jFellc-nDVAMzxLCT0qSbX1hNU9;미아핑찍는사람;KR;18;III;67;56;False;False;False;False;PLATINUM;3a521fa5-21d6-45bf-85d1-4dc724369c1b;RANKED_SOLO_5x5
3M5YHZL7RcKxXX9LjbIuSkcrqmMGO6QAaK0te6Lh0NQrWUC3;킨 둥;KR;3;III;31;28;False;False;False;False;PLATINUM;6545a23c-1aac-498c-a0a4-9007d41c7649;RANKED_SOLO_5x5
p85bBammUPO2bnUCt5UV3Dj-0Mi4ZegJFsQRnDzhQkUL-Df0;mmmmm29;KR;75;III;116;108;False;False;False;False;PLATINUM;62d293b7-0bd9-4776-bc64-fd4e0e073944;RANKED_SOLO_5x5
lZ6Vdypa2Uk2O9MEDmEBkwxlrcFcGBKsNjVbm9L7EDCw0-40;도구들입열면안함;KR;58;III;90;81;False;False;False;False;PLATINUM;14452c84-f279-4e9c-a830-206b9810661e;RANKED_SOLO_5x5
deMRKT-MU5lUtqJycLsO-zVCKDJFOXaUVWiBKZUhyJSu86OS;너의 향기였을까;KR;2;III;277;288;False;False;False;False;PLATINUM;10122d41-1114-48b3-b530-9c6534792791;RANKED_SOLO_5x5
dVXheOgrmN8OpylKa3rPDmSWJvF-ymWAbeaIOezuyfpDIrhI;유니스트 김재규;KR;28;III;25;21;False;False;False;True;PLATINUM;b4089a82-7815-41f8-85b7-21e108306107;RANKED_SOLO_5x5
RgVeoJlL9HGas5zrSuDoQ3G6onZb6OeDFjt5q-XW171bEac;철도과 섹시미남;KR;61;III;85;69;False;False;False;False;PLATINUM;1bcc359c-00ba-46b0-a43c-c97bc06e879e;RANKED_SOLO_5x5
fE_UpUBRd55mv94dYPRzsoDVEsQUxG329VUMkdxpDgPxwY4;동방순대;KR;58;III;148;131;False;False;False;False;PLATINUM;6f38916a-f35e-4fc7-863b-a977c7f7f6ff;RANKED_SOLO_5x5
S8WpafekgZ66WUze4frXUPrPiG6VGUQuJMKlaPdf7sJSwpY;핑찍으면더말림;KR;9;III;43;61;False;False;False;True;PLATINUM;cc93b6cb-e46b-49d2-92c2-7311199f433a;RANKED_SOLO_5x5
1yaHyafJHNbYCeOtLeC5YSG5zPssjar3v0Sn7ik8nTIDZ0w;와드막타내놔;KR;30;III;258;292;False;False;False;True;PLATINUM;00534fa3-b60c-4ab5-b98f-bd4102e354fd;RANKED_SOLO_5x5
FTzst797wUx-z-2hxEDaSEzLBXpH87kNdpn4Ku0z-FNwWG2z;몽키 D 성구;KR;0;III;55;59;False;False;False;False;PLATINUM;cfb405c8-9ae8-4f5c-bde6-6e1701466769;RANKED_SOLO_5x5
NyL7HZPpCzWcp7Bg8Rk75OXTOFz6Y1EDrQ4K63xZ-mupxlCS;Peso de tweed;KR;57;III;44;49;False;False;False;False;PLATINUM;9d1d4d65-05e4-4885-9640-be8424d88664;RANKED_SOLO_5x5
LdCsFSpKVkg5GTKMFAnKTkDQRShIQSndaPdMx3AjYbioYcKb;건딱지;KR;89;III;8;10;False;False;True;False;PLATINUM;36a48af8-678c-4a9b-8c06-cf0a53dc3ecd;RANKED_SOLO_5x5
hRa9EkYrfR9VVzEcXFMd1KF-6N4s423Euv36u0V4zi_C8NCr;바르고고운말3241;KR;61;III;40;34;False;False;False;False;PLATINUM;3e218904-ad4b-40ef-83d1-9dd15d0e01f9;RANKED_SOLO_5x5
TY8q0KNLIN2cqmk4LIWjGZMrVLERpr5WTEqxDaRjiKFnVaQ;승현쓰 담당비서;KR;9;III;38;21;False;False;False;True;PLATINUM;f0f2b51c-38ec-4de4-9e77-08be79acc2f2;RANKED_SOLO_5x5
lVDi4Rqn1T4UyAldzb1JxmmjAzncWVZMNu0QPhSY3X7E6Ek;죽어도소라카;KR;47;III;56;50;False;False;False;False;PLATINUM;e4331436-a479-4a30-bf19-971bd649687c;RANKED_SOLO_5x5
oIdpn1RL4Q0YG8C7JI6BsXYh6Vaw5SAfpRuZkOuw6gwKXOw;돼지고기;KR;66;III;82;70;False;False;False;False;PLATINUM;46b5ead9-726f-4281-af8f-af2aaf14e3b5;RANKED_SOLO_5x5
2LL-5pUL74P_CKUTe1X9l-Emm87ZKU_Pm3ORSaGumd-CXrsh;hide on rukong;KR;27;III;25;32;False;False;False;True;PLATINUM;10e4fda9-deb2-4840-99bd-ea73ab52cd62;RANKED_SOLO_5x5
PoIkQD51LbXPPNC21Kz-b7ZB57_4GcUv11Lu5elqUxElfas;그거 하지말라고;KR;0;III;73;60;False;False;False;False;PLATINUM;65304b95-6985-42a5-8429-a5adc6bce884;RANKED_SOLO_5x5
q3BylAhOCns_fr4ishGRRckDq8xZcOmnblEhZp5LQEvjxQE;이흐름;KR;20;III;67;71;False;False;False;False;PLATINUM;c90e2b37-3bce-49ad-81d0-c12616e85d85;RANKED_SOLO_5x5
mXX1ASUNCViYmyVAR1zFWcFVHRHOvANkzNlg5HmKspLPCQ8;젠틀멘;KR;30;III;101;95;False;False;False;False;PLATINUM;0d4d7010-eddb-4624-8e5c-9f444f13fb95;RANKED_SOLO_5x5
qOfUOmrmWykaQKJfiG1R6vUwsUi3yEahWFVVoOgujZgOO38;역시종신;KR;24;III;117;124;False;False;False;False;PLATINUM;a496fb69-858c-487e-b700-01c7c42c4a41;RANKED_SOLO_5x5
ugJ3FObMe_-vseWIWPm5PSQi_GZvDvHzHPQw_XWJfAhu2PMl;Axiyos;KR;32;III;59;64;False;False;False;False;PLATINUM;ca8d990b-2bc4-41f1-9308-09719048cb62;RANKED_SOLO_5x5
AJ5KMGJysv2Z_3-EAKRje5BPAJoZAWto4Qi3P8zE26GSGdi_;겨울올라프;KR;16;III;81;72;False;False;False;False;PLATINUM;65bfb2c3-7640-43fb-8f52-d7687ff2e682;RANKED_SOLO_5x5
QW5FXli0eSSB107dNeph5awGbP1mzVj5VDzSWOcaF2kfu38u;아름다운솔방울;KR;88;III;57;34;False;False;False;True;PLATINUM;98732ec5-cca5-4c15-8e59-da4824816ab4;RANKED_SOLO_5x5
SerGehkPHD6R9APO5Wh20OqWxmOAOIxjC3xCQXN9fijAKhXo;xodud2189;KR;9;III;7;9;False;False;False;False;PLATINUM;35dcdc47-616a-4470-923d-b24f1a3d9529;RANKED_SOLO_5x5
eqobELJl1tbE1adHVLaGNTBIbdxxKdKE6v9-e65ZF0o-SeXc;화약통장인;KR;24;III;94;99;False;False;False;False;PLATINUM;d56f2e0c-3f61-467c-a925-14c649532aef;RANKED_SOLO_5x5
FTvzYBtidZfsDiOkvwJB480evFJrCpnoMypScQJ3T50xtGU;살찐미련퉁이;KR;22;III;47;43;False;False;False;False;PLATINUM;5aa89053-533e-4aea-94cb-fdfa1163c04e;RANKED_SOLO_5x5
SJVeRgKGUuAvOkPlLvoWSQtgXPyXSAET6XQoloLf1fce28-b;cant win 15ggpls;KR;41;III;437;424;False;False;False;False;PLATINUM;c678e4d9-d362-4b78-b926-4d130d2eb6be;RANKED_SOLO_5x5
On1S_vpf5-QeyQAv0K7_Vh4yS_GPJOAvpsqWUbSTkb4iQVA;김토키;KR;0;III;100;71;False;False;False;False;PLATINUM;66a484c1-d887-4732-a1f6-2c806d2df10a;RANKED_SOLO_5x5
acN8EaK9irCLXIrp2qg3KkqeEb1LPJ60DMXrUQwm-iCYcTE;문학동네;KR;75;III;202;176;False;False;False;False;PLATINUM;b352db13-4d34-40cb-beec-3ddd7646e501;RANKED_SOLO_5x5
RXZG1Ny47uh1oE_MiHfjOf60hlYZvkRP_KXKws3t1QesS_n8;널 떠올리는 중;KR;0;III;81;66;False;False;False;False;PLATINUM;2fb4e0c6-dc35-493b-8c5a-826261ab92c8;RANKED_SOLO_5x5
fQrpjjL62xOZqbp5kWjkSSMTyBNEIvslyikwUCDk6rTf6NU;owhaiowm;KR;75;III;231;245;False;False;False;False;PLATINUM;388e86f5-afe5-481b-b64e-d648c649683c;RANKED_SOLO_5x5
20PjhB3guGtxY-qykN6kUBa3e2oeo7r-FeP9XRm4RuSlxAw;회사원 이동규;KR;51;III;8;17;False;False;False;False;PLATINUM;b4eb4a85-f411-41a4-b3a3-e60f3cb250b5;RANKED_SOLO_5x5
22jd0-JKHefQiveI5kGJut-uWZkYqQmQrScmHv5sF3Z4XO8;배잼민e;KR;24;III;37;42;False;False;False;False;PLATINUM;8e940011-3713-4455-9b16-ab491956bf6f;RANKED_SOLO_5x5
R4b_14hBtD-QtghIXjspT3lVNWMPclUC3o42DRO4CbU4kxQ;다있쏘;KR;68;III;42;40;False;False;False;False;PLATINUM;a25d705d-d5b4-40a3-b5fc-1b46869c966b;RANKED_SOLO_5x5
BtL_YBBK0BrqJ7tRiXClCMglZf7EVaTQKnONX3LaUNKOE2Q;현창츄;KR;50;III;77;58;False;False;False;False;PLATINUM;03567977-9cc4-4685-bc5c-21b6dc978f61;RANKED_SOLO_5x5
HLk2kQw_o7bnqFSNlRkJjz-KkTeLxAi6kwIUOnsLGjNt0143;세상 모든 것이 디자인이다;KR;2;III;7;23;False;False;False;False;PLATINUM;3677ca60-52df-4137-87db-0ee762774122;RANKED_SOLO_5x5
xG19JkpCBuLjW_6o7pgAT5gq1iXW5pDCw9ZxGIvRk3M6vqJH;홍게 알레르기;KR;35;III;132;123;False;False;False;False;PLATINUM;bcf42a8b-6928-4d6a-ad13-165bacc952c4;RANKED_SOLO_5x5
Nxwtq2IoNk1fY9w9N-viuaY04jusr6pn1A5zLUwdWVFDJTU;제라스 원툴맨;KR;75;III;17;12;False;False;False;False;PLATINUM;0489e28b-b911-4b73-a848-a7022c829e8e;RANKED_SOLO_5x5
1c57T9Bw6_emZHuMRv2sjbjCSj6p1_T1Dw6KpaXMZmAow13Y;이번타깃은너;KR;19;III;183;141;False;False;False;False;PLATINUM;7b2ab7e4-fa6c-4108-a6c4-efae0d34aa2e;RANKED_SOLO_5x5
3qHb0q92BD_7JOrpjDOlkySBiGH2kPuKxY2PM2Eae0hE_fPl;do best only;KR;30;III;19;20;False;False;False;False;PLATINUM;84fad331-1cd0-4ab9-971c-06ccbd958aa4;RANKED_SOLO_5x5
zL_E7E9tg_S5XWRCkfbYOCwsy1fPuxStErtMa8of4tixpi4Q;미친새끼야뭘봐;KR;22;III;124;86;False;False;False;False;PLATINUM;e2342ebd-0a35-46ff-93ad-94cb0cc3b21c;RANKED_SOLO_5x5
UM1bf7XGrgLBI-PHwN1tQAgk-ExcW_naz4dC2vn2gOwDwWNK;쿠쿠루삥뽀오오옹;KR;0;III;138;118;False;False;False;False;PLATINUM;e3083112-f3a8-4d5b-9213-dcd0953d988b;RANKED_SOLO_5x5
QLsvMmJMvitM4Cujl-yzgw-nTqKe6vI65LUUrreX4OwiElIc;norangi;KR;65;III;42;33;False;False;False;False;PLATINUM;41949fbe-bcf0-4048-9e2c-dd9b9680221a;RANKED_SOLO_5x5
C2-J76Ftw1L3UBypXIXlftQSQSPP3-Z4JFo8MHMEGw5G53FH;5313402130213214;KR;3;III;11;11;False;False;True;False;PLATINUM;293e9c9f-9bbc-4fb6-8312-a59145ba6ce6;RANKED_SOLO_5x5
8Fy9QedhFQVdenHcL1rtSJHFUnXM5R9ngSj3ZFGJYC0ipWE;본 1  ;KR;48;III;10;0;False;False;False;True;PLATINUM;564c3849-db07-46e9-9215-32e880cfd697;RANKED_SOLO_5x5
oJKCJKoj_aKKM7cuD9g2GJAKtXDstGO1M91GOJZavQq9_lI;넌중독되어있다;KR;75;III;48;36;False;False;False;False;PLATINUM;97e3cdc9-63a0-4316-bc83-c222976fe668;RANKED_SOLO_5x5
xfucdibT5fHhRYdIFXcVbb7y-y4z65h72AwraJ6WebW6OFTx;미더덕의 문단속;KR;35;III;136;130;False;False;False;False;PLATINUM;45bb76df-1990-4d37-8598-8d8b50a431e8;RANKED_SOLO_5x5
Rc9E2c0oiASSEhtZWyZ788WOeAyrfnHvN8I-sFBIySvL2ooC;도마동보스;KR;0;III;24;23;False;False;False;False;PLATINUM;54fb58b3-9e92-4d21-a3a8-77c7e8ecb424;RANKED_SOLO_5x5
-g_fQwioHSO69TAxPtN4BcK9Eyj15FMiLANBcjA-V2X-LVs;하루 한줄;KR;13;III;27;34;False;False;False;False;PLATINUM;966d9b5e-9df8-4854-9a76-f7e7ded71b17;RANKED_SOLO_5x5
1IVswp8Wr6--bxCDx3zo78dHJ007Ru1rnPs3bg0KEev57cs4;오이케찹무침;KR;33;III;90;66;False;False;False;True;PLATINUM;8b7de56d-1932-4219-87ff-e83809de6f28;RANKED_SOLO_5x5
ICHm2hoenvzMcUhzGZCK_BxaLytq_AwQlVoerEsrvIPyHJeN;미드ap전문가;KR;0;III;18;6;False;False;False;False;PLATINUM;c48438f0-ecf4-4bd5-b2c1-637eebabf5d3;RANKED_SOLO_5x5
PB20CcAZZpiPlIdYYFaYN6gyFIxpmoJ-_VPi7UX3VuKiG3mg;Top goat;KR;46;III;11;13;False;False;False;False;PLATINUM;fad5331c-5d8c-4ebe-8185-c67718c442a4;RANKED_SOLO_5x5
kavP0KOb2rxHzF5ZLce9BlZNWtI-ggqyJ-KsFxVsClhWw-hb;안녕 빈;KR;21;III;50;35;False;False;False;False;PLATINUM;d9eb731a-3657-406e-8190-10e7289fc4ba;RANKED_SOLO_5x5
uxATjQqhDvO_S1NDVLNN6l7EgJWk2ISFgQnwtbn4bWkslhGL;나의 검은 당신의 것이오 yi;KR;0;III;25;18;False;False;False;False;PLATINUM;71839495-d7e5-4d45-89b2-88e60649c8f0;RANKED_SOLO_5x5
pOCKU8TOrvbIO9alEhqvWvgT2oQooKp9WlVf1sz2xrYTF2pW;양 아니고 늑대;KR;35;III;49;38;False;False;False;True;PLATINUM;2dea0df4-1972-4001-98bc-951b2f4c9854;RANKED_SOLO_5x5
8JgY-p3wrNe_jCU_YFEDOFfKzvT9cbJycdXi8beJTkA4NNDD;매판 기도합니다;KR;0;III;71;71;False;False;False;False;PLATINUM;36c0fa4b-92a2-41cd-b5e8-9cf832d913a8;RANKED_SOLO_5x5
-TCMWMlawzspBTvWczliJUmdQaIW1A-9-rbCgltDf-mFAExh;나비공쥬;KR;26;III;47;45;False;False;False;False;PLATINUM;97e3cdc9-63a0-4316-bc83-c222976fe668;RANKED_SOLO_5x5
c3EgVcUQ8C1nTHN1FRtmQQtuJcNuIIpP4WFmzcgG2VU_sUMd;03 원거리딜러;KR;10;III;234;206;False;False;False;False;PLATINUM;93d8a9bf-fb46-416e-8978-9b488b18bc63;RANKED_SOLO_5x5
ZAzAQFFc1S9PdrM28WgL49BoixXeXJio8iWA9yoZ_eYjm2Lq;jetskii;KR;86;III;165;152;False;False;False;True;PLATINUM;67057623-e574-4ae7-9884-8843f61cc296;RANKED_SOLO_5x5
XXVfQ5h0Jh3tRXHoZ8gHsWddb7QvFCygJlLpyQYCBEOffqU;퀴어파티 김호세;KR;90;III;9;5;False;False;False;False;PLATINUM;2281a337-85ed-40e8-897c-154a26ea42c0;RANKED_SOLO_5x5
TrzzNcGOd1ry7TR6QtOJBF3CR4OTqMEksrP_BHdIBYc2nf0;흡연감사합니다;KR;28;III;273;276;False;False;False;False;PLATINUM;605f04d2-a5ba-4c9f-bd7e-6a04bb08f04a;RANKED_SOLO_5x5
czOs90_gx62jihDEVQ8h3iQmiuq6CiQUqs60VIqpVvnQfN8;씅호는곧휴가철;KR;29;III;28;43;False;False;False;False;PLATINUM;7d44aead-411e-4cac-ae36-09f39a5190e5;RANKED_SOLO_5x5
-Jht9Ef8U5cuaErBdLcFonPACPc8p1o4E5FMFP58jcBA-ck9;Acetate;KR;18;III;34;20;False;False;False;False;PLATINUM;094156b5-0491-45a4-9c8c-122f35541cc6;RANKED_SOLO_5x5
hh39TXYvP4qCaLDGKxJt_h6lywIcpfJKkqnAKldQ-c3RHhgp;Draktharr1;KR;60;III;20;27;False;False;False;False;PLATINUM;a39c1f92-0709-45d7-9b9c-0812f1d89f2e;RANKED_SOLO_5x5
VGNAQT1moBYL87XLYYdxIXxa7R1A_fWmoc79EB1yL_v9_Hw9;핑크와드좀사라고;KR;15;III;45;38;False;False;True;True;PLATINUM;96c4c93b-d52c-4718-82c8-fb9d097a7018;RANKED_SOLO_5x5
8ms7dMTylzCdPBiVaA1BBotGaAn5GSBvoN2NeS457MMfQ2M;주레오의 첫사랑;KR;0;III;79;70;False;False;False;False;PLATINUM;a0be6bb0-abb9-4df0-a28a-de78428c4187;RANKED_SOLO_5x5
OxbxRQLzzmLmGPtppPg3WGebvkIj2Ug0GtCT2Yn_YcqJE1s;cherry B1ossom;KR;48;III;290;289;False;False;False;False;PLATINUM;e694c645-2f64-46cf-8aa7-6dff4dbfa413;RANKED_SOLO_5x5
hkFsS6cY05wzcT0t_I0FWroVO6YTxrf_MKpXduJvzAmCqKY;낭둥낭둥;KR;27;III;32;38;False;False;False;False;PLATINUM;f0d0af88-2607-4000-a33e-82fe9d5e3db8;RANKED_SOLO_5x5
6GNRjbOmAIG2UIOzGHuQKkw97LjREnp6rgHzK-l09utXetAp;walk with dog;KR;3;III;56;69;False;False;False;False;PLATINUM;6dbc9d9d-d108-4e2c-9020-891a9e0d0e32;RANKED_SOLO_5x5
-YAXpHWW_ByJSmb7g8bI27mB9wgk2AXpsJoIqyGUK5mjlDQb;Wrestle;KR;0;III;159;116;False;False;False;False;PLATINUM;1a8702d1-7f0e-4758-8be0-922be539a079;RANKED_SOLO_5x5
7mJ5yBaU4hBGN7Uq6sJcBkK83NZ-j5HVKuSzjAfahm-mfQv1;맹독성 요들;KR;1;III;15;10;False;False;False;True;PLATINUM;97e3cdc9-63a0-4316-bc83-c222976fe668;RANKED_SOLO_5x5
2iVa_3jtmPhP2K-1-ezclr-qLY6WVACcdOEOseMzzFpIO3Q;더럽게춥다;KR;0;III;36;37;False;False;False;False;PLATINUM;72e780ab-44cd-4435-bad9-f65321a7cf25;RANKED_SOLO_5x5
7JNGib4tG1Sh1hEOOJNK04U7ulaSVi1085WhV4L5hNWinGer;한 쓔;KR;49;III;71;66;False;False;False;False;PLATINUM;b150fdc4-fecd-4e31-9834-7aa0269fa345;RANKED_SOLO_5x5
Od6FaQl7RiqYv_FNKxj7YgUFcLVjiJcvhmuIyz2Hl6yZkJpK;오징어짬뽕볶음면;KR;69;III;90;69;False;False;True;False;PLATINUM;2ededa61-1002-4fba-b24f-7000b8f0f93e;RANKED_SOLO_5x5
